ATE,Error_ATE,Error_PEHE,Problem
3.652032,0.03448,4.158707,IHDP 629
6.02839,2.10871,59.722745,IHDP 630
4.30118,0.581624,14.642393,IHDP 631
4.042482,0.159458,1.420749,IHDP 632
6.555106,3.017918,185.734419,IHDP 633
2.413827,0.439143,54.058869,IHDP 634
4.194131,0.853656,19.338362,IHDP 635
0.934283,2.350782,64.541017,IHDP 636
3.921192,0.036614,3.774254,IHDP 637
5.184066,1.310893,16.537924,IHDP 638
3.903706,0.010618,1.167347,IHDP 639
4.438521,0.259979,2.455151,IHDP 640
4.03355,0.201179,0.110948,IHDP 641
6.031418,1.056626,130.101372,IHDP 642
2.426265,1.49049,46.069237,IHDP 643
4.439443,0.751432,18.627899,IHDP 644
2.617825,0.929383,73.981104,IHDP 645
3.1536,0.146881,229.162452,IHDP 646
-1.162324,0.819411,844.723609,IHDP 647
3.617559,0.124355,7.288158,IHDP 648
6.513859,1.523049,202.151085,IHDP 649
4.705493,1.474256,64.706285,IHDP 650
8.081404,3.612826,826.623682,IHDP 651
4.150757,0.029162,3.583546,IHDP 652
3.627057,0.201977,9.885342,IHDP 653
3.955698,0.014559,0.131122,IHDP 654
5.743562,1.821679,85.425984,IHDP 655
1.928506,1.413921,282.289679,IHDP 656
3.494934,0.568616,26.259351,IHDP 657
2.227445,1.289535,27.349491,IHDP 658
4.510025,0.682916,12.36327,IHDP 659
1.812904,1.196274,40.876251,IHDP 660
4.295292,0.177013,3.75511,IHDP 661
4.95249,0.615492,14.602112,IHDP 662
4.033139,0.283828,2.306351,IHDP 663
3.842597,0.126926,34.664109,IHDP 664
6.44804,2.200912,265.945534,IHDP 665
4.395093,0.301719,11.101308,IHDP 666
4.059178,0.125116,0.053228,IHDP 667
3.284332,0.275846,1.100491,IHDP 668
3.986249,0.118982,0.109434,IHDP 669
3.730906,0.03319,9.619354,IHDP 670
4.077285,0.069078,0.179523,IHDP 671
-3.329933,7.013905,1511.93273,IHDP 672
3.93108,0.310706,2.98987,IHDP 673
3.032012,0.663004,5.954377,IHDP 674
0.181888,3.556548,149.173247,IHDP 675
4.383676,0.590142,14.929479,IHDP 676
4.953541,0.741511,15.617719,IHDP 677
10.675899,3.985091,202.667355,IHDP 678
3.872918,0.037827,0.428613,IHDP 679
3.978888,0.206381,1.14209,IHDP 680
3.696555,0.230233,52.652857,IHDP 681
3.853065,0.157381,1.37481,IHDP 682
9.254995,5.121557,598.712643,IHDP 683
14.43296,8.167976,397.783017,IHDP 684
4.487237,0.364279,1.218952,IHDP 685
4.479327,0.672481,8.548466,IHDP 686
3.986841,0.007372,0.133564,IHDP 687
3.903529,0.03284,19.848758,IHDP 688
3.426728,0.029767,21.766059,IHDP 689
4.076001,0.063338,0.784126,IHDP 690
4.064032,0.310109,0.366739,IHDP 691
3.853653,0.098742,2.966114,IHDP 692
4.745646,0.425786,13.210363,IHDP 693
4.238235,0.402847,4.644858,IHDP 694
1.990109,0.985436,74.278031,IHDP 695
3.824042,0.29142,70.951091,IHDP 696
3.98201,0.210747,0.113881,IHDP 697
4.290297,0.492896,1.549241,IHDP 698
3.887126,0.098879,1.649667,IHDP 699
4.433157,1.091339,29.769129,IHDP 700
4.179449,0.372225,0.909132,IHDP 701
8.493438,3.102608,137.704467,IHDP 702
4.082782,0.225759,0.747785,IHDP 703
4.068095,0.18236,0.146249,IHDP 704
5.751434,1.523655,16.919127,IHDP 705
3.788839,0.095247,1.534044,IHDP 706
4.013928,0.220718,4.152084,IHDP 707
13.406333,6.202084,219.227965,IHDP 708
3.774603,0.388112,30.937188,IHDP 709
4.658137,1.180919,27.382965,IHDP 710
4.243242,0.20864,2.135577,IHDP 711
6.986545,2.291716,383.46857,IHDP 712
4.004281,0.098312,0.44781,IHDP 713
3.970089,0.083668,0.219323,IHDP 714
5.658344,2.210867,110.555885,IHDP 715
3.882572,0.045124,0.230486,IHDP 716
3.869387,0.056128,16.283789,IHDP 717
4.098342,0.195977,0.173538,IHDP 718
2.610399,1.302665,71.020813,IHDP 719
3.985183,0.076977,0.462353,IHDP 720
4.09688,0.099862,2.350926,IHDP 721
3.986033,0.148496,0.124146,IHDP 722
6.337191,3.121009,708.582458,IHDP 723
7.518454,4.518414,103.841517,IHDP 724
2.918144,1.573448,138.277187,IHDP 725
3.410313,0.109015,7.313114,IHDP 726
3.991646,0.018236,0.160734,IHDP 727
4.784921,0.475203,4.516655,IHDP 728
4.90381,0.928332,5.858635,IHDP 729
4.22147,0.127174,10.440154,IHDP 730
3.644995,0.394067,5.426121,IHDP 731
3.884119,0.040205,0.236919,IHDP 732
3.991497,0.138468,0.034683,IHDP 733
3.85968,0.183086,31.353221,IHDP 734
4.425682,0.173962,19.071437,IHDP 735
4.701321,0.350108,26.460001,IHDP 736
5.563585,1.839782,57.315974,IHDP 737
4.200702,0.27958,4.21552,IHDP 738
3.868377,0.085915,0.526691,IHDP 739
4.775666,0.890556,8.031486,IHDP 740
3.96093,0.046404,1.442308,IHDP 741
18.483034,11.168062,1085.127568,IHDP 742
4.469452,0.535804,1.475992,IHDP 743
3.995928,0.036306,0.654091,IHDP 744
4.0539,0.258752,0.64646,IHDP 745
4.142218,0.180682,0.436453,IHDP 746
4.009888,0.366449,6.596748,IHDP 747
4.914474,0.639183,19.501689,IHDP 748
4.030418,0.17029,0.112308,IHDP 749
3.26237,0.632887,29.533165,IHDP 750
3.993493,0.108107,0.080465,IHDP 751
5.516372,1.830427,45.817272,IHDP 752
3.987584,0.173299,0.822507,IHDP 753
4.568267,0.535293,4.650725,IHDP 754
4.02859,0.222827,0.159002,IHDP 755
5.434688,1.721591,16.671091,IHDP 756
5.560796,0.9728,25.489482,IHDP 757
7.156535,2.981645,77.674544,IHDP 758
4.761766,1.124939,58.995017,IHDP 759
2.115143,1.513467,28.253942,IHDP 760
6.094294,1.407832,27.35074,IHDP 761
4.792709,0.812586,5.170736,IHDP 762
4.288499,0.026841,70.539275,IHDP 763
5.125865,0.978264,17.690666,IHDP 764
0.950055,3.391329,163.966506,IHDP 765
3.222451,0.473797,29.046662,IHDP 766
4.735195,0.903195,5.731191,IHDP 767
4.288178,0.43431,4.201843,IHDP 768
-0.653381,3.262817,1041.683675,IHDP 769
4.398709,0.379345,4.653248,IHDP 770
11.906944,12.550326,9125.812662,IHDP 771
3.85256,0.269094,1.658819,IHDP 772
3.108559,0.768424,46.646778,IHDP 773
3.890488,0.004221,0.178455,IHDP 774
3.727241,0.24001,151.066377,IHDP 775
3.942681,0.046681,13.402956,IHDP 776
4.030325,0.051826,0.774836,IHDP 777
4.009371,0.026747,12.346707,IHDP 778
4.020374,0.166842,1.727022,IHDP 779
2.805112,1.118501,15.915201,IHDP 780
4.079798,0.353447,2.681797,IHDP 781
4.223522,0.447241,27.961797,IHDP 782
3.989756,0.05219,0.035799,IHDP 783
3.818643,0.054903,3.189476,IHDP 784
3.463926,1.072424,49.211942,IHDP 785
3.442003,0.298852,2.408838,IHDP 786
2.160865,0.438899,193.239188,IHDP 787
4.158002,0.288773,4.145638,IHDP 788
4.151544,0.705207,7.213123,IHDP 789
4.307647,0.272384,1.295502,IHDP 790
3.970938,0.112641,0.626097,IHDP 791
3.711107,0.345835,6.940744,IHDP 792
3.473068,0.402023,69.828456,IHDP 793
8.893472,3.627551,187.244242,IHDP 794
5.114897,1.118795,10.257466,IHDP 795
3.396653,0.052356,3.881915,IHDP 796
4.981363,1.034903,8.972634,IHDP 797
3.679907,0.271418,2.668155,IHDP 798
3.90907,0.19058,4.941041,IHDP 799
4.120879,0.081796,11.454728,IHDP 800
3.966948,0.027674,8.15734,IHDP 801
4.005248,0.087911,0.036976,IHDP 802
4.089485,0.023335,1.073543,IHDP 803
2.432869,1.004559,17.733598,IHDP 804
5.94717,0.091279,173.204401,IHDP 805
4.136119,0.144842,0.294281,IHDP 806
3.989458,0.053699,0.187011,IHDP 807
4.00381,0.064065,0.014022,IHDP 808
4.36212,0.361838,2.540893,IHDP 809
4.783959,1.02731,6.520084,IHDP 810
3.29535,0.986059,73.235312,IHDP 811
0.139639,3.804279,470.751354,IHDP 812
5.492033,1.072423,628.530275,IHDP 813
3.980994,0.189057,0.04109,IHDP 814
4.561178,0.582763,7.697952,IHDP 815
4.285216,0.164108,1.604579,IHDP 816
5.56166,2.313818,137.599203,IHDP 817
2.170635,0.805321,138.066833,IHDP 818
-3.460043,6.768281,1809.12243,IHDP 819
3.723661,0.051099,5.961175,IHDP 820
4.991053,1.204345,55.136385,IHDP 821
3.896385,0.184329,9.165333,IHDP 822
4.024035,0.011691,0.529756,IHDP 823
4.089333,0.200578,22.7004,IHDP 824
8.044479,4.625888,534.766866,IHDP 825
8.163348,3.038732,70.556319,IHDP 826
3.668584,0.159739,3.923442,IHDP 827
5.038415,1.081788,12.185342,IHDP 828
4.250155,0.458189,2.657391,IHDP 829
3.431905,1.453138,25.517786,IHDP 830
4.079179,0.014699,1.950367,IHDP 831
4.637873,0.997894,36.439769,IHDP 832
4.598784,0.490021,21.136142,IHDP 833
3.932826,0.038006,2.617191,IHDP 834
4.282402,0.332404,1.289468,IHDP 835
3.453303,0.29552,171.836058,IHDP 836
4.642624,0.660167,19.433625,IHDP 837
6.253486,2.091979,30.772652,IHDP 838
3.724906,0.037752,14.798009,IHDP 839
5.571249,1.267666,213.006047,IHDP 840
4.015677,0.184596,0.078542,IHDP 841
5.688141,1.918754,19.744661,IHDP 842
3.862636,0.262972,0.820789,IHDP 843
4.408854,0.460108,3.662235,IHDP 844
3.980227,0.008615,0.018739,IHDP 845
4.359676,0.460075,8.554821,IHDP 846
5.30751,1.078552,67.115398,IHDP 847
3.96294,0.207603,0.282007,IHDP 848
3.512595,0.279272,14.682813,IHDP 849
3.606687,0.427242,7.926573,IHDP 850
8.113381,2.815021,83.065677,IHDP 851
3.62465,0.155087,1.558671,IHDP 852
3.986309,0.104493,0.128434,IHDP 853
4.677274,0.366203,8.243375,IHDP 854
3.565707,0.310523,87.252732,IHDP 855
4.640817,0.859947,43.249391,IHDP 856
3.980832,0.202283,0.062704,IHDP 857
4.686735,0.939679,10.73416,IHDP 858
3.435238,0.390879,6.848438,IHDP 859
4.457295,0.48627,2.403886,IHDP 860
4.314597,0.225869,2.392166,IHDP 861
4.078996,0.199494,0.515712,IHDP 862
3.443939,0.213144,2.081646,IHDP 863
4.110148,0.32453,1.496763,IHDP 864
3.609483,0.070466,49.37714,IHDP 865
4.207261,0.340515,1.932644,IHDP 866
5.155046,0.988065,36.988337,IHDP 867
10.173575,6.359325,290.552212,IHDP 868
3.887174,0.013837,4.573575,IHDP 869
3.147572,0.328182,49.833603,IHDP 870
4.680804,1.106153,58.654791,IHDP 871
4.007373,0.044304,0.069736,IHDP 872
4.059349,0.202953,1.5582,IHDP 873
4.521613,0.662557,11.871409,IHDP 874
4.443605,0.098295,8.551053,IHDP 875
4.087959,0.22505,2.641657,IHDP 876
3.379141,0.739681,4.100363,IHDP 877
4.005338,0.054169,0.004509,IHDP 878
5.08919,0.786387,83.3643,IHDP 879
5.009936,1.024156,6.522372,IHDP 880
3.984433,0.058282,0.116507,IHDP 881
4.129481,0.176382,0.336761,IHDP 882
9.042133,5.540873,183.335327,IHDP 883
4.464703,0.578338,1.82832,IHDP 884
3.890235,0.02827,2.248044,IHDP 885
8.513124,5.485564,577.358093,IHDP 886
4.036317,0.466006,12.287516,IHDP 887
4.877019,1.037317,7.334901,IHDP 888
3.983347,0.204253,26.893638,IHDP 889
3.625037,0.60552,9.598319,IHDP 890
3.847346,0.075234,0.472028,IHDP 891
3.086322,0.089371,37.329666,IHDP 892
3.187738,1.139164,59.596654,IHDP 893
4.398476,0.31399,7.473796,IHDP 894
3.214041,0.323623,35.993082,IHDP 895
3.970864,0.303055,8.800332,IHDP 896
3.109618,0.570175,11.706712,IHDP 897
5.21445,0.769748,19.975882,IHDP 898
3.892884,0.086649,3.860063,IHDP 899
4.028596,0.198187,1.314139,IHDP 900
6.276311,1.523595,77.937806,IHDP 901
4.149942,0.198519,0.912397,IHDP 902
3.928349,0.006416,0.615335,IHDP 903
3.052807,0.842961,20.373591,IHDP 904
3.521521,0.165831,2.103685,IHDP 905
4.162384,0.132334,6.924542,IHDP 906
4.012502,0.132222,0.103493,IHDP 907
3.538261,0.613832,198.471034,IHDP 908
4.307771,0.288748,0.818249,IHDP 909
3.817557,0.091386,2.288106,IHDP 910
4.446822,0.24751,6.034706,IHDP 911
4.302632,0.422231,23.660955,IHDP 912
4.278657,0.344572,8.509911,IHDP 913
4.254293,0.551155,13.585186,IHDP 914
4.551207,0.546371,9.078202,IHDP 915
4.620463,0.604086,6.257385,IHDP 916
3.206571,0.621627,11.512986,IHDP 917
3.718427,0.738932,136.08645,IHDP 918
3.324922,0.00446,7.108757,IHDP 919
3.810433,0.271891,1.617068,IHDP 920
4.195177,0.136859,1.154361,IHDP 921
2.779081,0.642915,23.138916,IHDP 922
2.473782,0.330775,218.604087,IHDP 923
2.666853,1.255188,317.926447,IHDP 924
4.215405,0.389508,6.035652,IHDP 925
5.04659,1.036456,13.629327,IHDP 926
2.970632,0.297163,26.778078,IHDP 927
3.970917,0.093471,2.590549,IHDP 928
4.15493,0.432206,2.827972,IHDP 929
5.622289,2.667883,949.228577,IHDP 930
4.426695,0.695739,13.192746,IHDP 931
2.357305,1.216922,205.339974,IHDP 932
4.540842,0.882712,40.726539,IHDP 933
3.704989,0.358464,1.8697,IHDP 934
11.204594,7.846715,237.630237,IHDP 935
5.220779,0.360866,6.386267,IHDP 936
4.253482,0.406979,3.579728,IHDP 937
2.964219,0.821811,24.75072,IHDP 938
4.890393,1.087507,15.926514,IHDP 939
3.768667,0.05415,1.338571,IHDP 940
4.61,0.796744,3.025554,IHDP 941
3.934487,0.097174,4.483179,IHDP 942
4.004187,0.028218,0.013234,IHDP 943
4.506151,0.335658,3.331306,IHDP 944
3.713991,0.102917,2.337726,IHDP 945
4.634024,0.576533,5.653378,IHDP 946
4.014745,0.40879,37.828766,IHDP 947
4.699359,1.412423,155.600584,IHDP 948
4.666263,0.7633,4.175327,IHDP 949
4.06561,0.21792,1.373974,IHDP 950
4.680235,0.847679,13.036233,IHDP 951
3.937778,0.067669,4.852139,IHDP 952
3.747629,0.284767,1.895817,IHDP 953
3.745994,0.234401,13.92007,IHDP 954
4.176505,0.089145,15.446354,IHDP 955
1.375846,2.894106,259.060611,IHDP 956
4.372408,1.170793,55.784771,IHDP 957
6.556245,2.065804,60.657977,IHDP 958
4.858193,0.740792,145.864014,IHDP 959
3.622169,0.118298,36.151009,IHDP 960
8.867252,3.911133,1996.216214,IHDP 961
4.393971,0.489475,51.157759,IHDP 962
4.016996,0.106739,0.105502,IHDP 963
3.891331,0.106325,5.810937,IHDP 964
2.718756,1.249933,37.264624,IHDP 965
1.3422,1.11449,113.696167,IHDP 966
5.344306,1.142163,7.507061,IHDP 967
4.171811,0.044821,2.309925,IHDP 968
4.510254,0.544708,11.605237,IHDP 969
4.15568,0.267166,0.315147,IHDP 970
6.907907,4.007257,181.878677,IHDP 971
3.809528,0.056825,0.675248,IHDP 972
3.74687,0.953309,84.714358,IHDP 973
3.345306,0.385867,72.814646,IHDP 974
3.699248,0.097323,22.989183,IHDP 975
4.071124,0.430972,1.856752,IHDP 976
3.73155,0.338869,9.468512,IHDP 977
3.957485,0.175476,0.05643,IHDP 978
4.153523,0.186296,3.597666,IHDP 979
4.197832,0.676855,22.211529,IHDP 980
4.305616,1.192502,51.926098,IHDP 981
4.583445,0.435892,4.187237,IHDP 982
3.7942,0.04116,3.60887,IHDP 983
3.75971,0.294663,25.837751,IHDP 984
5.225196,0.983642,13.459745,IHDP 985
4.147327,0.321903,1.210401,IHDP 986
2.844429,0.806591,570.291114,IHDP 987
4.631373,0.610744,3.245122,IHDP 988
6.808488,3.285641,79.123698,IHDP 989
4.127976,0.174052,12.353198,IHDP 990
2.915926,1.007742,42.762234,IHDP 991
3.121919,0.949875,17.332434,IHDP 992
3.478908,0.046946,16.023913,IHDP 993
3.998388,0.153524,9.347803,IHDP 994
4.004509,0.187316,1.164048,IHDP 995
4.781347,1.486887,525.371319,IHDP 996
4.388373,0.487203,1.70242,IHDP 997
4.156043,0.185295,0.437122,IHDP 998
5.634382,1.365411,22.108931,IHDP 999
